ID,User_ID,date,Time,lon,lat,loc_ID
59,3969,02/12/2009,10:00:26,0.146760439,52.23126652,94952
60,3969,01/12/2009,18:09:17,0.137495017,52.19440912,21356
61,3969,27/11/2009,10:49:26,0.146760439,52.23126652,94952
62,3969,25/11/2009,15:20:57,0.146760439,52.23126652,94952
63,3969,20/11/2009,08:55:22,0.146760439,52.23126652,94952
64,3969,13/11/2009,09:21:44,0.146760439,52.23126652,94952
65,3969,12/11/2009,09:01:39,0.146760439,52.23126652,94952
66,4395,17/01/2010,12:47:30,0.118709567,52.2054829,52586
67,4395,16/01/2010,14:36:22,0.1197368,52.20030967,100186
68,4395,16/01/2010,13:34:48,0.11551665,52.2019864,21358
69,4395,16/01/2010,13:29:02,0.116027167,52.2014883,21359
70,4395,16/01/2010,12:52:56,0.123758183,52.2034596,52567
71,4395,16/01/2010,12:31:16,0.11812775,52.20377415,52599
72,4395,16/01/2010,12:20:50,0.118071767,52.20696775,52595
73,4395,15/01/2010,18:33:49,0.137495017,52.19440912,21356
74,4565,10/07/2010,17:03:10,0.137495017,52.19440912,21356
75,4589,09/10/2010,15:44:39,0.121454867,52.20403922,52575
76,4589,09/10/2010,15:44:24,0.123349428,52.20353678,63552
77,4589,04/10/2010,16:35:12,0.122192262,52.20411679,29371
78,4589,04/10/2010,15:36:17,0.121454867,52.20403922,52575
79,4589,04/10/2010,15:36:05,0.123349428,52.20353678,63552
80,4589,04/10/2010,14:32:54,0.119151283,52.20523798,21373
81,4589,12/09/2010,13:43:12,0.119213633,52.2056215,21374
82,4589,12/09/2010,13:37:04,0.119151283,52.20523798,21373
83,4589,12/09/2010,13:32:57,0.118270874,52.20684814,271577
84,4589,12/09/2010,11:38:21,0.122192262,52.20411679,29371
85,4589,12/09/2010,11:30:14,0.121454867,52.20403922,52575
86,4589,12/09/2010,11:29:43,0.123349428,52.20353678,63552
87,4589,07/08/2010,16:37:56,0.122652022,52.20508718,250538
88,4589,07/08/2010,14:43:07,0.122192262,52.20411679,29371
89,4589,07/08/2010,14:28:59,0.121454867,52.20403922,52575
90,4589,07/08/2010,14:18:04,0.120591524,52.20510766,927350
91,4589,07/08/2010,14:17:44,0.123349428,52.20353678,63552
92,4589,07/08/2010,14:16:22,0.119151283,52.20523798,21373
93,4589,31/07/2010,14:04:02,0.123086572,52.20358938,31319
94,4589,31/07/2010,14:02:39,0.120591524,52.20510766,927350
95,4589,31/07/2010,14:01:25,0.12241235,52.20460547,393436
96,4589,31/07/2010,13:58:18,0.121478409,52.20417755,311727
97,4589,31/07/2010,13:57:19,0.122192262,52.20411679,29371
98,4589,31/07/2010,13:53:26,0.121454867,52.20403922,52575
99,4589,31/07/2010,13:53:13,0.123349428,52.20353678,63552
100,4589,29/07/2010,15:35:12,0.120401414,52.20658264,312178
101,4589,29/07/2010,13:02:35,0.121454867,52.20403922,52575
102,4589,29/07/2010,12:15:23,0.122192262,52.20411679,29371
103,4589,29/07/2010,12:14:59,0.123349428,52.20353678,63552
104,4589,08/05/2010,14:46:35,0.1339304,52.20544922,97611
105,4589,08/05/2010,14:08:00,0.122652022,52.20508718,250538
106,4589,08/05/2010,13:42:19,0.119262695,52.20556641,669818
107,4589,08/05/2010,13:28:45,0.119151283,52.20523798,21373
108,4589,08/05/2010,13:28:16,0.120591524,52.20510766,927350
109,4589,08/05/2010,12:53:27,0.12241235,52.20460547,393436
110,4589,08/05/2010,12:53:06,0.121454867,52.20403922,52575
111,4589,08/05/2010,12:51:52,0.123349428,52.20353678,63552
112,4589,08/05/2010,12:15:01,0.0837057,52.21505753,424218
113,4589,17/04/2010,13:50:26,0.118612683,52.20565343,21390
114,4589,17/04/2010,13:48:57,0.119262695,52.20556641,669818
115,4589,17/04/2010,13:36:23,0.119151283,52.20523798,21373
116,4589,17/04/2010,13:06:13,0.120591524,52.20510766,927350
117,4589,17/04/2010,13:02:41,0.121454867,52.20403922,52575
118,4589,02/04/2010,15:52:32,0.119262695,52.20556641,669818
119,4589,02/04/2010,14:06:51,0.122192262,52.20411679,29371
120,4589,02/04/2010,13:24:35,0.121454867,52.20403922,52575
121,4589,02/04/2010,13:10:05,0.12241235,52.20460547,393436
122,4737,17/03/2010,10:55:38,0.122596803,52.19979126,117703
123,4737,08/03/2010,09:30:47,0.137495017,52.19440912,21356
124,4737,26/02/2010,14:54:53,0.122192262,52.20411679,29371
125,4737,26/02/2010,09:53:00,0.122596803,52.19979126,117703
126,4776,20/11/2009,15:06:10,0.137495017,52.19440912,21356
127,4849,14/02/2010,12:02:47,0.123086572,52.20358938,31319
128,4849,14/02/2010,11:57:13,0.120464325,52.20304489,421471
129,4849,14/02/2010,11:56:49,0.120498116,52.20398607,290971
130,4849,14/02/2010,11:56:39,0.121454867,52.20403922,52575
131,4849,14/02/2010,11:56:23,0.121478409,52.20417755,311727
132,4849,14/02/2010,02:29:38,0.121064643,52.19936626,181992
133,4849,14/02/2010,02:29:27,0.121441294,52.19913937,52778
134,6771,09/08/2010,15:33:32,0.122192262,52.20411679,29371
135,6771,09/08/2010,15:33:15,0.121454867,52.20403922,52575
136,6771,09/08/2010,15:33:03,0.123349428,52.20353678,63552
137,6888,10/03/2010,16:00:48,0.118104683,52.20836188,312095
138,6888,10/03/2010,16:00:27,0.1183868,52.20836437,21377
139,6888,10/03/2010,16:00:08,0.11866195,52.20855808,21375
140,6888,10/03/2010,14:57:43,0.122192262,52.20411679,29371
141,6888,10/03/2010,14:57:29,0.121478409,52.20417755,311727
142,6888,10/03/2010,14:57:04,0.121454867,52.20403922,52575
143,6888,10/03/2010,13:30:49,0.1181078,52.20441683,517909
144,6888,10/03/2010,13:30:32,0.117580433,52.20430488,21397
145,6888,10/03/2010,11:52:28,0.120073475,52.20631826,166155
146,6888,10/03/2010,11:52:14,0.119825317,52.20579763,21401
147,6888,10/03/2010,11:51:59,0.120544434,52.20618439,317830
148,6888,10/03/2010,11:26:55,0.137495017,52.19440912,21356
149,7220,13/09/2010,08:00:00,0.137495017,52.19440912,21356
150,7220,09/09/2010,04:07:24,0.137495017,52.19440912,21356
151,7220,08/09/2010,08:32:11,0.153686648,52.2283681,531629
152,7220,08/09/2010,06:43:08,0.119666755,52.20585696,1556214
153,7220,07/09/2010,17:24:55,0.123903733,52.20315315,289003
154,7220,07/09/2010,08:24:18,0.090577833,52.20953137,536286
155,7220,03/09/2010,07:37:13,0.090577833,52.20953137,536286
156,7220,04/08/2010,10:02:18,0.090577833,52.20953137,536286
157,7390,26/06/2010,15:02:44,0.12411713,52.20480954,1342788
158,7390,26/06/2010,11:58:55,0.12342679,52.20318996,1202794
159,7390,26/06/2010,11:58:30,0.123349428,52.20353678,63552
160,7390,25/05/2010,11:48:47,0.121960527,52.20401408,895861
161,7390,19/05/2010,11:35:17,0.121960527,52.20401408,895861
162,7390,08/04/2010,16:30:35,0.0837057,52.21505753,424218
163,7390,08/04/2010,15:45:22,0.120012267,52.20667198,896879
164,7390,08/04/2010,14:56:51,0.118270874,52.20684814,271577
165,7390,08/04/2010,13:35:56,0.1197368,52.20030967,100186
166,7390,08/04/2010,13:27:09,0.12179545,52.2028057,896134
167,7390,08/04/2010,13:08:00,0.12133455,52.20273258,896036
168,7390,08/04/2010,12:39:55,0.121960527,52.20401408,895861
169,7390,08/04/2010,12:32:25,0.123349428,52.20353678,63552
170,7390,08/04/2010,12:14:46,0.118612683,52.20565343,21390
171,7491,09/04/2010,11:20:21,0.121454867,52.20403922,52575
172,7849,14/02/2010,15:52:32,0.117664423,52.2100261,558662
173,7849,11/02/2010,14:27:09,0.151580811,52.22943878,540822
174,7849,04/02/2010,00:10:42,0.152670953,52.22885347,130338
175,7849,04/02/2010,00:10:23,0.151668855,52.22939289,501271
176,7849,29/01/2010,18:47:13,0.145691139,52.22749069,134236
177,7849,27/01/2010,23:55:40,0.1133258,52.2255312,462671
178,7849,27/01/2010,22:46:19,0.126855619,52.1999982,365559
179,7849,27/01/2010,18:53:11,0.122596803,52.19979126,117703
180,7849,26/01/2010,09:33:29,0.15189798,52.22915676,130638
181,7849,21/01/2010,18:06:07,0.119825317,52.20579763,21401
182,7849,11/12/2009,21:21:54,0.123741027,52.21408085,164993
183,7849,04/12/2009,12:42:03,0.15189798,52.22915676,130638
184,7849,01/12/2009,12:52:22,0.15189798,52.22915676,130638
185,7849,30/11/2009,19:02:55,0.145246083,52.21744923,150052
186,7849,26/11/2009,10:20:07,0.152875185,52.22841058,124665
187,7849,26/11/2009,10:19:58,0.15189798,52.22915676,130638
188,7849,25/11/2009,13:37:23,0.152670953,52.22885347,130338
189,7849,25/11/2009,13:36:00,0.152875185,52.22841058,124665
190,7849,25/11/2009,13:34:27,0.15189798,52.22915676,130638
191,7884,23/03/2010,14:37:37,0.090577833,52.20953137,536286
192,7884,17/03/2010,12:35:50,0.122192262,52.20411679,29371
193,7884,17/03/2010,12:35:29,0.121454867,52.20403922,52575
194,7884,16/03/2010,13:12:03,0.144423583,52.21132487,374196
195,7884,21/02/2010,23:11:42,0.091172298,52.21131237,40283
196,7884,21/02/2010,23:11:06,0.088723972,52.20972301,595930
197,8387,17/08/2010,10:48:17,0.152875185,52.22841058,124665
198,8387,23/12/2009,22:34:32,0.11775558,52.20920017,260701
199,8387,22/12/2009,12:06:22,0.152875185,52.22841058,124665
200,8387,17/12/2009,12:18:27,0.152875185,52.22841058,124665
201,8387,17/12/2009,11:03:02,0.1316573,52.20649403,159101
202,8387,15/12/2009,19:40:39,0.116199617,52.2100104,21381
203,8387,15/12/2009,13:26:43,0.152875185,52.22841058,124665
204,8387,11/12/2009,21:20:16,0.123741027,52.21408085,164993
205,8387,10/12/2009,10:44:11,0.152875185,52.22841058,124665
206,8387,09/12/2009,13:49:04,0.152670953,52.22885347,130338
207,8387,08/12/2009,17:12:00,0.121064643,52.19936626,181992
208,8387,08/12/2009,15:47:24,0.122596803,52.19979126,117703
209,8387,08/12/2009,15:15:50,0.152875185,52.22841058,124665
210,8387,08/12/2009,08:31:50,0.137495017,52.19440912,21356
211,8387,07/12/2009,12:10:54,0.152875185,52.22841058,124665
212,8387,06/12/2009,12:58:26,0.121438999,52.20665162,173107
213,8387,06/12/2009,12:33:57,0.121454867,52.20403922,52575
214,8387,04/12/2009,13:10:21,0.152875185,52.22841058,124665
215,8387,03/12/2009,16:15:58,0.137495017,52.19440912,21356
216,8387,03/12/2009,11:20:41,0.15189798,52.22915676,130638
217,8387,02/12/2009,15:41:15,0.152875185,52.22841058,124665
218,8387,01/12/2009,18:24:51,0.152875185,52.22841058,124665
219,8387,01/12/2009,08:46:23,0.137495017,52.19440912,21356
220,8387,30/11/2009,19:02:34,0.145246083,52.21744923,150052
221,8387,29/11/2009,16:22:35,0.123660564,52.20312582,31321
222,8387,27/11/2009,08:56:39,0.152875185,52.22841058,124665
223,8387,26/11/2009,17:55:31,0.135951166,52.1898684,35854
224,8387,26/11/2009,13:41:05,0.15189798,52.22915676,130638
225,8387,26/11/2009,12:30:23,0.145691139,52.22749069,134236
226,8387,26/11/2009,11:16:20,0.152875185,52.22841058,124665
227,8387,25/11/2009,23:30:24,0.118934268,52.20597111,132763
228,8387,25/11/2009,09:24:40,0.152875185,52.22841058,124665
229,8387,25/11/2009,08:10:22,0.121095467,52.21335005,126824
230,8387,24/11/2009,22:12:56,0.1269012,52.21451312,128994
231,8387,24/11/2009,21:43:44,0.11402869,52.20859944,128895
232,8387,24/11/2009,18:40:46,0.118232727,52.20885468,128145
233,8387,24/11/2009,09:19:03,0.152875185,52.22841058,124665
234,8387,24/11/2009,08:10:57,0.121095467,52.21335005,126824
235,8387,23/11/2009,21:07:12,0.133270133,52.20679712,34550
236,8387,23/11/2009,15:00:23,0.152875185,52.22841058,124665
237,8388,29/06/2010,19:11:41,0.127742817,52.21244885,1044911
238,8388,24/04/2010,14:41:56,0.153686648,52.2283681,531629
239,8388,11/03/2010,14:04:06,0.153686648,52.2283681,531629
240,8388,15/02/2010,09:44:33,0.145881653,52.21048737,148732
241,8388,05/02/2010,10:11:06,0.1417102,52.17529817,184946
242,8388,27/01/2010,21:48:15,0.126855619,52.1999982,365559
243,8388,27/01/2010,19:04:56,0.122596803,52.19979126,117703
244,8388,14/01/2010,08:19:34,0.145881653,52.21048737,148732
245,8388,09/01/2010,20:30:51,0.144785643,52.20948698,159331
246,8388,06/01/2010,10:11:58,0.152670953,52.22885347,130338
247,8388,05/01/2010,09:31:08,0.145881653,52.21048737,148732
248,8388,03/01/2010,18:58:49,0.136686367,52.19078813,52706
249,8388,03/01/2010,14:25:47,0.120401414,52.20658264,312178
250,8388,03/01/2010,13:46:50,0.120544434,52.20618439,317830
251,8388,30/12/2009,17:43:07,0.145881653,52.21048737,148732
252,8401,20/05/2010,19:47:16,0.090368717,52.20889872,1144324
253,8401,04/03/2010,21:58:23,0.151580811,52.22943878,540822
254,8401,20/02/2010,21:21:05,0.115765168,52.20158462,589757
255,8401,19/02/2010,19:36:53,0.1339304,52.20544922,97611
256,8401,12/02/2010,21:44:52,0.136107892,52.18895232,547847
257,8401,06/02/2010,14:26:25,0.121454867,52.20403922,52575
258,8401,04/02/2010,20:02:32,0.135542167,52.19833472,31211
259,8401,04/02/2010,18:54:51,0.115553267,52.20189195,437846
260,8401,03/02/2010,20:54:58,0.151668855,52.22939289,501271
261,9681,03/04/2010,19:55:01,0.119444717,52.20069531,462184
262,9987,01/05/2010,14:46:16,0.119213633,52.2056215,21374
263,9987,17/04/2010,13:04:47,0.118686217,52.20844178,959489
264,9987,31/03/2010,07:13:55,0.137495017,52.19440912,21356
265,9987,29/03/2010,07:16:34,0.137495017,52.19440912,21356
266,9987,27/03/2010,18:02:37,0.120044733,52.20639352,131810
267,9987,24/03/2010,21:23:31,0.11249345,52.21258866,786286
268,9987,16/03/2010,08:12:57,0.137495017,52.19440912,21356
269,9987,15/03/2010,23:30:05,0.13471025,52.18915275,181587
270,9987,07/02/2010,13:34:06,0.13471025,52.18915275,181587
271,9987,28/12/2009,22:14:15,0.111041,52.20780199,286187
272,9987,21/12/2009,18:46:33,0.13471025,52.18915275,181587
273,9987,18/12/2009,08:56:50,0.137495017,52.19440912,21356
274,9987,10/12/2009,12:57:52,0.13471025,52.18915275,181587
275,9987,09/12/2009,22:13:22,0.118934268,52.20597111,132763
276,9987,08/12/2009,15:22:44,0.13471025,52.18915275,181587
277,9987,05/12/2009,00:48:16,0.120073475,52.20631826,166155
278,9987,26/11/2009,22:13:13,0.12562173,52.20169514,135702
279,9987,26/11/2009,16:59:21,0.146810129,52.23154551,124743
280,9987,26/11/2009,16:58:05,0.14213562,52.23355582,134353
281,9987,26/11/2009,13:35:41,0.14213562,52.23355582,134353
282,9987,26/11/2009,11:11:10,0.146810129,52.23154551,124743
283,9987,25/11/2009,19:28:26,0.120044733,52.20639352,131810
284,9987,23/11/2009,15:21:11,0.146810129,52.23154551,124743
285,10696,15/07/2010,11:05:08,0.153686648,52.2283681,531629
286,10696,15/07/2010,10:32:01,0.137495017,52.19440912,21356
287,10699,27/08/2010,15:41:59,0.123086572,52.20358938,31319
288,10699,27/08/2010,15:24:23,0.123137367,52.20399362,2547812
289,10699,27/08/2010,14:46:21,0.119262695,52.20556641,669818
290,10699,27/08/2010,14:12:05,0.1176685,52.20500562,311333
291,10699,27/08/2010,13:58:31,0.115463734,52.20525288,1964598
292,10699,27/08/2010,13:28:53,0.11776625,52.20366625,21357
293,10699,27/08/2010,13:12:50,0.117580433,52.20430488,21397
294,10699,27/08/2010,13:12:12,0.117561353,52.20443725,912740
295,10699,27/08/2010,12:36:13,0.118104683,52.20836188,312095
296,10699,27/08/2010,11:59:54,0.118071767,52.20696775,52595
297,10699,27/08/2010,11:42:31,0.119151283,52.20523798,21373
298,10699,27/08/2010,11:30:53,0.118709567,52.2054829,52586
299,10886,04/07/2010,17:38:18,0.15469055,52.19115217,1386739
300,11724,11/06/2010,15:59:04,0.141581144,52.19810395,1259071
301,16113,16/06/2010,16:01:55,0.121454867,52.20403922,52575
302,16735,20/10/2010,09:43:44,0.091172298,52.21131237,40283
303,16735,20/10/2010,09:24:29,0.094000663,52.21254283,373983
304,16735,19/10/2010,14:36:37,0.094000663,52.21254283,373983
305,16735,19/10/2010,09:21:00,0.094000663,52.21254283,373983
306,16735,19/10/2010,08:46:07,0.081605555,52.2105759,828985
307,16735,18/10/2010,09:25:07,0.094000663,52.21254283,373983
308,16735,15/10/2010,09:13:36,0.094000663,52.21254283,373983
309,16735,15/10/2010,08:48:31,0.06636255,52.2099447,146387
310,16735,14/10/2010,13:28:28,0.090577833,52.20953137,536286
311,16735,14/10/2010,09:24:17,0.094000663,52.21254283,373983
312,16735,14/10/2010,09:12:05,0.093255043,52.21393104,1595413
313,16735,14/10/2010,09:11:48,0.0837057,52.21505753,424218
314,16735,13/10/2010,09:24:37,0.094000663,52.21254283,373983
315,16735,12/10/2010,15:43:51,0.094000663,52.21254283,373983
316,16735,24/09/2010,10:11:28,0.094000663,52.21254283,373983
317,16735,22/09/2010,12:03:04,0.094000663,52.21254283,373983
318,16735,21/09/2010,16:06:29,0.137495017,52.19440912,21356
319,16735,20/09/2010,18:00:04,0.092096329,52.21198518,1032962
320,16735,20/09/2010,09:08:47,0.094000663,52.21254283,373983
321,16735,16/09/2010,12:17:58,0.094000663,52.21254283,373983
322,16735,15/09/2010,17:10:27,0.0837057,52.21505753,424218
323,16735,15/09/2010,10:26:53,0.094000663,52.21254283,373983
324,16735,14/09/2010,09:15:37,0.094000663,52.21254283,373983
325,16735,13/09/2010,09:12:35,0.094000663,52.21254283,373983
326,16735,10/09/2010,09:22:39,0.094000663,52.21254283,373983
327,16735,08/09/2010,11:09:59,0.094000663,52.21254283,373983
328,16735,25/08/2010,09:36:48,0.094000663,52.21254283,373983
329,16735,24/08/2010,15:53:36,0.094000663,52.21254283,373983
330,16735,24/08/2010,09:47:08,0.094000663,52.21254283,373983
331,16735,20/08/2010,10:23:09,0.094000663,52.21254283,373983
332,16735,19/08/2010,09:32:46,0.094000663,52.21254283,373983
333,16735,18/08/2010,16:56:58,0.053656283,52.2157633,1033629
334,16735,18/08/2010,10:15:31,0.094000663,52.21254283,373983
335,16735,17/08/2010,16:37:21,0.093255043,52.21393104,1595413
336,16735,17/08/2010,14:26:08,0.094000663,52.21254283,373983
337,16735,17/08/2010,09:10:00,0.094000663,52.21254283,373983
338,16735,16/08/2010,10:42:50,0.094000663,52.21254283,373983
339,16735,13/08/2010,09:04:38,0.094000663,52.21254283,373983
340,16735,12/08/2010,16:32:45,0.053656283,52.2157633,1033629
341,16735,12/08/2010,09:22:50,0.094000663,52.21254283,373983
342,16735,12/08/2010,09:10:39,0.0837057,52.21505753,424218
343,16735,11/08/2010,15:07:30,0.0837057,52.21505753,424218
344,16735,11/08/2010,14:15:14,0.094000663,52.21254283,373983
345,16735,11/08/2010,13:09:34,0.090577833,52.20953137,536286
346,16735,11/08/2010,10:11:35,0.094000663,52.21254283,373983
347,16735,10/08/2010,09:24:23,0.094000663,52.21254283,373983
348,16735,09/08/2010,09:06:20,0.094000663,52.21254283,373983
349,16735,11/06/2010,10:10:28,0.094000663,52.21254283,373983
350,16735,10/06/2010,16:35:39,0.0837057,52.21505753,424218
351,16735,10/06/2010,08:44:09,0.094000663,52.21254283,373983
352,16735,09/06/2010,12:24:32,0.094000663,52.21254283,373983
353,16735,09/06/2010,11:41:36,0.090161017,52.2089523,1165223
354,16735,09/06/2010,11:33:51,0.090577833,52.20953137,536286
355,16735,08/06/2010,09:08:16,0.094000663,52.21254283,373983
356,16735,07/06/2010,13:19:39,0.094000663,52.21254283,373983
357,16735,07/06/2010,11:20:49,0.091172298,52.21131237,40283
358,16735,07/06/2010,09:28:27,0.094000663,52.21254283,373983
359,16735,04/06/2010,15:28:45,0.053656283,52.2157633,1033629
360,16735,04/06/2010,15:27:26,0.0837057,52.21505753,424218
361,16735,04/06/2010,11:31:20,0.094000663,52.21254283,373983
362,17052,25/09/2010,13:52:36,0.121595,52.204929,2338957
363,17052,25/09/2010,13:52:17,0.123349428,52.20353678,63552
364,17052,25/09/2010,13:27:52,0.121454867,52.20403922,52575
365,17052,25/09/2010,12:51:32,0.121184217,52.20570765,1290858
366,17052,25/09/2010,12:45:00,0.120913982,52.20521015,1545353
367,17052,25/09/2010,12:42:58,0.134669426,52.20682618,4400671
368,17052,25/09/2010,11:54:54,0.133270133,52.20679712,34550
369,17851,10/03/2010,17:39:34,0.137495017,52.19440912,21356
370,17851,10/03/2010,13:26:05,0.119262695,52.20556641,669818
371,17851,10/03/2010,10:59:07,0.121763817,52.20495962,21405
372,17851,10/03/2010,10:54:30,0.122110205,52.20328067,665534
373,20268,06/09/2010,22:51:12,0.120073475,52.20631826,166155
374,20268,06/09/2010,22:41:28,0.117047108,52.21011314,3262404
375,20268,06/09/2010,13:47:41,0.11982,52.202504,1949445
376,20409,11/07/2010,13:07:58,0.115553267,52.20189195,437846
377,21079,19/08/2010,17:04:25,0.136528106,52.19014531,2042386
378,23069,10/10/2010,19:19:13,0.116162117,52.1751046,2791232
379,23069,08/10/2010,16:03:21,0.1417102,52.17529817,184946
380,23069,13/09/2010,11:08:58,0.11591735,52.16864927,2795912
381,23069,01/09/2010,17:56:36,0.118991112,52.20591661,844917
382,23069,01/09/2010,16:44:38,0.114244317,52.19667107,2869441
383,23069,31/08/2010,12:11:19,0.116162117,52.1751046,2791232
384,23069,31/08/2010,11:52:01,0.11336515,52.17322528,2796072
385,23069,31/08/2010,11:47:09,0.11253895,52.17356307,2796028
386,23069,31/08/2010,11:35:15,0.11591735,52.16864927,2795912
387,23069,31/08/2010,07:56:31,0.116162117,52.1751046,2791232
388,23901,11/07/2010,15:06:06,0.140023017,52.20010752,546872
389,23901,16/06/2010,10:29:52,0.148294,52.232925,1288496
390,23901,17/04/2010,08:03:17,0.119848981,52.20898043,113232
391,23901,15/04/2010,21:19:02,0.140023017,52.20010752,546872
392,23901,04/04/2010,17:35:52,0.140023017,52.20010752,546872
393,24244,30/08/2010,10:03:06,0.119666755,52.20585696,1556214
394,24244,29/08/2010,12:22:12,0.134808917,52.2124812,509711
395,24244,27/08/2010,17:18:38,0.137495017,52.19440912,21356
396,24859,04/04/2010,16:08:55,0.119151283,52.20523798,21373
397,25148,04/10/2010,18:09:29,0.1183868,52.20836437,21377
398,25148,04/10/2010,18:09:17,0.11866195,52.20855808,21375
399,25148,04/10/2010,18:07:49,0.118104683,52.20836188,312095
400,25148,04/10/2010,18:06:59,0.11775558,52.20920017,260701
401,25148,04/10/2010,18:06:02,0.118232727,52.20885468,128145
402,25148,04/10/2010,18:04:56,0.115463734,52.20525288,1964598
403,25148,12/09/2010,13:33:00,0.118107367,52.20676867,1228490
404,25148,12/09/2010,13:31:55,0.118270874,52.20684814,271577
405,25148,12/09/2010,11:47:54,0.121454867,52.20403922,52575
406,25148,12/09/2010,11:46:39,0.122192262,52.20411679,29371
407,25148,31/07/2010,14:01:25,0.123349428,52.20353678,63552
408,25148,31/07/2010,13:58:51,0.121454867,52.20403922,52575
409,25148,29/07/2010,15:35:47,0.120401414,52.20658264,312178
410,25148,02/04/2010,13:26:01,0.121454867,52.20403922,52575
411,25148,02/04/2010,13:25:21,0.12241235,52.20460547,393436
412,26024,30/01/2010,18:36:04,0.116199617,52.2100104,21381
413,26359,24/03/2010,21:58:32,0.137495017,52.19440912,21356
414,26359,29/01/2010,18:56:36,0.119373767,52.20501885,21400
415,26359,27/01/2010,21:37:58,0.137495017,52.19440912,21356
416,26598,19/06/2010,03:35:00,0.129526817,52.20341955,356385
417,26598,30/05/2010,09:59:23,0.120233167,52.20690158,1196102
418,26598,30/05/2010,09:50:22,0.119213633,52.2056215,21374
419,26598,28/05/2010,11:51:47,0.091172298,52.21131237,40283
420,26598,28/05/2010,09:36:29,0.11645185,52.20422059,1164559
421,26598,28/05/2010,09:06:30,0.122192262,52.20411679,29371
